Symbol,Market Cap,Country,Industry,Sector
BNTX,23143837696,Germany,biotechnology,healthcare
FWONA,23118520320,United States,entertainment,communication-services
STM,23107401728,Netherlands,semiconductors,technology
FWONK,23054999552,United States,entertainment,communication-services
NMR,23047763968,Japan,capital-markets,financial-services
PBA,22981668864,Canada,oil-gas-midstream,energy
PPG,22802470912,United States,specialty-chemicals,basic-materials
LULU,22772793344,Canada,apparel-retail,consumer-cyclical
KEP,22494423040,South Korea,utilities-regulated-electric,utilities
ESLT,22474850304,Israel,aerospace-defense,industrials
AFRM,22441705472,United States,software-infrastructure,technology
ON,22387236864,United States,semiconductors,technology
EIX,22355007488,United States,utilities-regulated-electric,utilities
RL,22341230592,United States,apparel-manufacturing,consumer-cyclical
UTHR,22129664000,United States,drug-manufacturers-specialty-generic,healthcare
TECK,22062098432,Canada,other-industrial-metals-mining,basic-materials
RIVN,22005141504,United States,auto-manufacturers,consumer-cyclical
BCE,21960982528,Canada,telecom-services,communication-services
CPAY,21935652864,United States,software-infrastructure,technology
CRCL,21784948736,United States,capital-markets,financial-services
GFS,21643804672,United States,semiconductors,technology
CMS,21634091008,United States,utilities-regulated-electric,utilities
TLK,21625280512,Indonesia,telecom-services,communication-services
BAP,21611448320,Peru,banks-regional,financial-services
SSNC,21569566720,United States,software-application,technology
LH,21472210944,United States,diagnostics-research,healthcare
PODD,21433823232,United States,medical-devices,healthcare
WSM,21412124672,United States,specialty-retail,consumer-cyclical
L,21327583232,United States,insurance-property-casualty,financial-services
TPL,21257795584,United States,oil-gas-e-p,energy
EC,21217323008,Colombia,oil-gas-integrated,energy
GRAB,21211531264,Singapore,software-application,technology
TS,21199616000,Luxembourg,oil-gas-equipment-services,energy
KEY,21118896128,United States,banks-regional,financial-services
CASY,21082892288,United States,specialty-retail,consumer-cyclical
TOST,20973959168,United States,software-infrastructure,technology
TU,20913479680,Canada,telecom-services,communication-services
CTRA,20902404096,United States,oil-gas-e-p,energy
NVR,20828499968,United States,residential-construction,consumer-cyclical
DKS,20824635392,United States,specialty-retail,consumer-cyclical
PTC,20786429952,United States,software-application,technology
CHKP,20725901312,Israel,software-infrastructure,technology
DRI,20721246208,United States,restaurants,consumer-cyclical
SMCI,20708927488,United States,computer-hardware,technology
CG,20656967680,United States,asset-management,financial-services
GIB,20636420096,Canada,information-technology-services,technology
IP,20625176576,United States,packaging-containers,consumer-cyclical
CHD,20589807616,United States,household-personal-products,consumer-defensive
BEKE,20581599232,China,real-estate-services,real-estate
EXPD,20557285376,United States,integrated-freight-logistics,industrials
CW,20519499776,United States,aerospace-defense,industrials
DGX,20408895488,United States,diagnostics-research,healthcare
RCI,20378417152,Canada,telecom-services,communication-services
TYL,20304066560,United States,software-application,technology
SBAC,20202213376,United States,reit-specialty,real-estate
WST,20160702464,United States,medical-instruments-supplies,healthcare
UMC,20138668032,Taiwan,semiconductors,technology
INCY,20127002624,United States,biotechnology,healthcare
TSN,20095838208,United States,farm-products,consumer-defensive
IHG,20058787840,United Kingdom,lodging,consumer-cyclical
HUBS,20015478784,United States,software-application,technology
LUV,19878354944,United States,airlines,industrials
NI,19875766272,United States,utilities-regulated-gas,utilities
TRMB,19875176448,United States,scientific-technical-instruments,technology
AS,19859204096,Finland,leisure,consumer-cyclical
ILMN,19821152256,United States,diagnostics-research,healthcare
GMAB,19676715008,Denmark,biotechnology,healthcare
U,19589849088,United States,software-application,technology
TTD,19582162944,United States,advertising-agencies,communication-services
XPEV,19557005312,China,auto-manufacturers,consumer-cyclical
TWLO,19535165440,United States,software-infrastructure,technology
PFG,19496693760,United States,asset-management,financial-services
VIV,19486185472,Brazil,telecom-services,communication-services
SGI,19284217856,United States,furnishings-fixtures-appliances,consumer-cyclical
EXAS,19177734144,United States,diagnostics-research,healthcare
CDW,19167633408,United States,information-technology-services,technology
AMCR,19159388160,Switzerland,packaging-containers,consumer-cyclical
GPN,19129569280,United States,specialty-business-services,industrials
KOF,19016732672,Mexico,beverages-non-alcoholic,consumer-defensive
FTI,18914977792,United States,oil-gas-equipment-services,energy
CNC,18844801024,United States,healthcare-plans,healthcare
SW,18819596288,Ireland,packaging-containers,consumer-cyclical
FIG,18817617920,United States,software-application,technology
BCH,18738667520,Chile,banks-regional,financial-services
PAAS,18734665728,Canada,gold,basic-materials
BG,18731806720,United States,farm-products,consumer-defensive
ZBH,18684557312,United States,medical-devices,healthcare
BEP,18667372544,Canada,utilities-renewable,utilities
IONQ,18666991616,United States,computer-hardware,technology
CHRW,18573527040,United States,integrated-freight-logistics,industrials
THC,18553710592,United States,medical-care-facilities,healthcare
RBA,18548260864,United States,specialty-business-services,industrials
JBHT,18237952000,United States,integrated-freight-logistics,industrials
WWD,18196752384,United States,aerospace-defense,industrials
PINS,18188118016,United States,internet-content-information,communication-services
FTV,18185578496,United States,scientific-technical-instruments,technology
FTAI,18157459456,United States,rental-leasing-services,industrials
GPC,18117750784,United States,auto-parts,consumer-cyclical
SNA,18111643648,United States,tools-accessories,industrials
ZG,18037176320,United States,internet-content-information,communication-services
LI,18036459520,China,auto-manufacturers,consumer-cyclical
FITBI,18002636800,United States,banks-regional,financial-services
LII,17970634752,United States,building-products-equipment,industrials
Z,17921427456,United States,internet-content-information,communication-services
GWRE,17900787712,United States,software-application,technology
PKG,17858988032,United States,packaging-containers,consumer-cyclical
GDDY,17785161728,United States,software-infrastructure,technology
ESS,17638014976,United States,reit-residential,real-estate
SQM,17498173440,Chile,specialty-chemicals,basic-materials
IT,17401812992,United States,information-technology-services,technology
NVT,17381650432,United Kingdom,electrical-equipment-parts,industrials
MTZ,17321873408,United States,engineering-construction,industrials
LOGI,17298364416,Switzerland,computer-hardware,technology
IFF,17217366016,United States,specialty-chemicals,basic-materials
Q,17184360448,United States,semiconductor-equipment-materials,technology
FN,17141528576,Cayman Islands,electronic-components,technology
SBS,17116014592,Brazil,utilities-regulated-water,utilities
BURL,17102302208,United States,apparel-retail,consumer-cyclical
PNR,17089833984,United Kingdom,specialty-industrial-machinery,industrials
ZTO,17059350528,China,integrated-freight-logistics,industrials
RBRK,17034760192,United States,software-infrastructure,technology
RGLD,17019713536,United States,gold,basic-materials
MKC,16988179456,United States,packaged-foods,consumer-defensive
DD,16972689408,United States,specialty-chemicals,basic-materials
USFD,16932904960,United States,food-distribution,consumer-defensive
DKNG,16924265472,United States,gambling,consumer-cyclical
EVRG,16870091776,United States,utilities-regulated-electric,utilities
LNT,16837017600,United States,utilities-regulated-electric,utilities
XPO,16830556160,United States,trucking,industrials
J,16761404416,United States,engineering-construction,industrials
HOLX,16711205888,United States,medical-instruments-supplies,healthcare
GEN,16706839552,United States,software-infrastructure,technology
VG,16696114176,United States,oil-gas-midstream,energy
INVH,16637378560,United States,reit-residential,real-estate
APTV,16630317056,Switzerland,auto-parts,consumer-cyclical
TKO,16609721344,United States,entertainment,communication-services
YUMC,16530609152,China,restaurants,consumer-cyclical
NWS,16510898176,United States,entertainment,communication-services
BIP,16505617408,Bermuda,utilities-diversified,utilities
SUI,16497111040,United States,reit-residential,real-estate
TRU,16454756352,United States,financial-data-stock-exchanges,financial-services
OKLO,16354380800,United States,utilities-independent-power-producers,utilities
DOW,16319217664,United States,chemicals,basic-materials
WES,16315749376,United States,oil-gas-midstream,energy
CIB,16269693952,Colombia,banks-regional,financial-services
BWXT,16262074368,United States,aerospace-defense,industrials
APG,16245285888,United States,engineering-construction,industrials
COO,16240318464,United States,medical-instruments-supplies,healthcare
TLN,16184456192,United States,utilities-independent-power-producers,utilities
GFL,16088538112,Canada,waste-management,industrials
PKX,16038011904,South Korea,steel,basic-materials
JBS,15914985472,Netherlands,packaged-foods,consumer-defensive
ONON,15894241280,Switzerland,footwear-accessories,consumer-cyclical
MAA,15804533760,United States,reit-residential,real-estate
FNF,15787080704,United States,insurance-specialty,financial-services
CX,15712519168,Mexico,building-materials,basic-materials
BBY,15675583488,United States,specialty-retail,consumer-cyclical
WY,15649573888,United States,reit-specialty,real-estate
NLY,15620924416,United States,reit-mortgage,real-estate
LTM,15549947904,Chile,airlines,industrials
JLL,15523987456,United States,real-estate-services,real-estate
